x,y
52.73541914850301,235231.7055336641
55.70958004124922,277241.96705138095
-91.06034465910837,-1204793.7488927518
32.1331777748483,53429.25125804671
-51.61438440754673,-219311.51349073628
6.213067644377412,434.5724992503145
-18.169873765984423,-9592.031537330571
-56.059258702510604,-280998.6454640774
-66.3642040728156,-466247.96530292026
4.177295435577655,152.09111005763714
-3.383714006936156,-67.02693450634807
84.69864332643655,972827.404029572
45.684918052855636,153067.5616337814
-28.1381131021204,-35543.2710918298
8.975737615562007,1233.1928599842322
-93.33208305812339,-1297261.9569320972
-3.3312338325280466,-67.13209358594082
3.4124343214169794,94.46154387358894
17.566808506490773,8834.523948172431
83.76167247248027,940928.1437603418
16.83120147238506,7786.364259442305
89.61715197236728,1152173.3438141325
31.274817277638146,49274.11344072089
26.22346305627723,29118.567372602025
-99.99117352947644,-1595311.6958867784
64.04464548620132,420976.3761419649
-4.958180479405105,-204.1090854743748
48.83613367194495,186900.77523836045
-43.21687797479514,-128729.73055708637
19.334402887207823,11747.071000369288
14.171672464392149,4680.288047596479
-18.586058560027176,-10266.472374936984
9.279395506002075,1355.4924978522922
56.63297242906287,291234.62955799326
-77.89893995541148,-754160.0380081614
-71.61707136636562,-585987.9083995551
-60.768469238494504,-357949.75363756594
6.838018329992601,565.166132183447
60.205902924299906,349819.1145786133
-78.7287939667926,-778525.5713860202
-4.548467045907545,-161.21288152424964
-22.45513631968974,-18086.251267697535
-77.72993101614769,-749260.6418345234
86.16749038867604,1024280.1327947023
-44.90372762359171,-144403.42577950715
61.22754550774254,367902.69364292733
-82.20090411313893,-886167.6215083003
-64.02827426068482,-418713.98451870476
34.899672964226916,68386.46591014245
-12.741565164405744,-3328.8497587530564
22.471207707903098,18375.37988270458
-86.61310654963377,-1036705.6330712443
-10.359575002531551,-1796.8286127174006
7.100624065965544,632.8108137587193
68.64518013732355,518229.06857533753
-88.51285779580218,-1106457.3243675292
-51.083136647756724,-212604.9670190138
33.77544554732217,62009.255867980595
-12.538003395741448,-3173.9566018599467
-11.61284351066245,-2522.7289036255343
27.600162416966768,33924.45501162221
-51.55832380624694,-218591.8995184902
52.08581650937687,226664.21257252232
79.94974768408898,818329.8511541429
45.97610754379502,156000.53500923596
-79.27178844787113,-794751.6187713657
43.26029592378484,130016.37876842207
4.541992630742753,190.05159872036845
62.60657641714762,393281.9191699456
19.70151508103475,12424.720738554812
-92.76755867776542,-1273858.6091398576
-15.757149546812421,-6269.0995314447255
-26.836867653869678,-30842.11500484379
48.65497749131733,184827.05743008267
-11.481138560108551,-2436.5439585218533
-90.6069034384115,-1186883.771639487
63.671999907774456,413676.64196576126
-29.952561180514614,-42875.68553164383
-76.76729258515988,-721760.4886556801
-47.339194950073995,-169201.49812368263
-35.88483411444121,-73702.78861418819
36.07146007139315,75489.51077131106
-73.27020008834451,-627524.3098168706
-60.678356466847475,-356356.0404664787
-72.52193457552309,-608485.0165637543
-81.42157989422454,-861204.580418924
81.70172240244935,873260.2789270951
-75.66187641552564,-691021.5190444342
-41.221638695935226,-111714.51535004743
-36.74598517366767,-79134.71880550448
56.8584792873883,294725.0725507721
70.5877120207009,563424.1879647753
-3.345400801085896,-66.83634948069414
95.90987414294705,1412094.7063378282
-4.003458333503485,-110.72560570739373
31.539591162869705,50531.036579775646
-88.95970823250094,-1123306.1613948967
-59.04862128503423,-328404.0557227704
-4.615370796145579,-166.91755577175203
99.97976343655452,1599450.9203222757
43.43598536201727,131600.19492013822
-70.78672269703257,-565836.5909214786
-9.028392278302944,-1198.884391008892
85.33867252786276,995031.6206596147
-22.299036861618827,-17704.36642456412
88.68197660773916,1116506.065321081
-33.92921226928662,-62301.234003755875
48.78185645487645,186273.09171601984
-14.284172983081067,-4678.931281015006
-41.155014594800534,-111172.99000382671
62.29827728791939,387505.54244851955
24.295537224385,23186.775913777317
65.28681633758664,445910.39767163637
-2.12849027303994,-16.49669401711724
25.05936325971396,25428.39021747013
20.51998742952721,14023.868049345632
-40.24416810240137,-103949.90395878772
-75.38883671482873,-683564.0401663906
22.527854795042156,18517.533883390133
73.91959066918173,646935.9889919582
38.23078879760915,89822.42737170147
-18.307523095292378,-9817.446321746733
-50.23070097505917,-202136.745966296
77.86043164114042,755897.5338388213
13.225426768590264,3811.0543802353127
-21.186985258392397,-15197.52682493981
-29.941319987023384,-42824.19959935956
-65.40086092549149,-446234.2611453667
39.51891637971716,99184.23233791557
-77.10238727640473,-731249.6670549427
-78.5291324912128,-772616.3175446263
50.27172403417482,203836.81734199738
-98.84911721057487,-1541248.735718199
7.080109412416791,628.1604012362621
-48.01315610447554,-176529.20322100932
-11.353180393056306,-2359.265492837335
10.411322761747389,1895.6409409680143
-60.78350927605356,-358210.4133269696
38.26247000707173,90045.57742114316
42.81173886672698,126021.51335053578
-98.44011550658082,-1522198.291721694
-58.6139101176842,-321203.05083716987
-25.95591321995392,-27906.006217195376
-50.16303282384156,-201318.3698614212
-4.898476351991898,-197.71773833317255
-1.2314492112505349,3.123395954451037
-77.84136452932202,-752485.6714982853
-19.40861457899463,-11684.750662399707
69.34619651339611,534246.2691583777
-63.829795305325156,-414830.52126581984
23.724764239839537,21602.135564930282
9.803499248009185,1592.0494655543298
-27.607572947766258,-33573.99248960996
82.22287828102391,890063.3313262512
6.139083357678143,420.87786746305255
32.9257414632314,57462.4167214593
-12.576359822975313,-3194.373059429843
-33.23442996289572,-58555.33367285812
54.03212962588102,252986.2397319178
-24.700222606208698,-24052.59847924445
-63.51974773992228,-408814.22655960947
-65.62929692644973,-450927.7905146771
-56.01051926584984,-280270.35120734357
53.107759742167545,240242.00347813868
-97.88135880636042,-1496410.9407205845
44.83129151210938,144665.4180400209
39.25006871905872,97181.0245770851
68.16354383454588,507410.6859906028
-74.60132203515369,-662359.0054967022
78.31093697481603,769075.8603066739
-58.197514160227406,-314401.6115362862
-79.13528873691149,-790650.1245672915
73.45136125666183,634733.2861099635
76.95435714218064,729836.1779571905
86.22067410924326,1026176.9592734773
-17.02360674548833,-7892.635657939332
55.52209034596669,274459.6380401367
71.74513946285192,591563.0755029963
5.535846916451992,315.60412716354665
-47.34708659454845,-169281.57141434003
-64.37630301392278,-425576.6861526038
-72.4508869231073,-606697.2912549858
46.2389488948711,158688.95201231207
20.37056950687286,13718.503105250194
69.4833900622623,537425.4987192446
-42.70927719209996,-124244.87116067587
-82.7309344229923,-903424.4786724115
-25.107987909183937,-25264.32872836855
-8.283046654614656,-929.8916984463151
-69.63899291669226,-538749.7989331647
-40.342941742492286,-104719.48770477819
77.35541745232143,741292.2786872981
37.585583461072325,85364.16839948617
-21.709200685507636,-16339.76105179016
-64.10484970191955,-420219.6306138205
-47.40068608710788,-169858.46929166844
-83.48383806050852,-928326.7057450527
78.9670154797814,788550.8090499552
35.68955314086861,73118.57876489208
65.02353078357778,440542.874830397
-92.35228394223063,-1256820.0804450784
43.29413572793997,130318.08484402012
33.41794642424494,60066.959705577276
-85.5695899535432,-999684.2951375712
-69.94892525858756,-545980.4468147116
-88.82096866923274,-1118051.726010574
61.598116235029444,374604.47358517937
-80.9026228673013,-844833.1855015766
-75.40648332063111,-684044.9266835845
54.56360534194009,260503.77715288484
39.82050899117691,101465.8488664852
-53.623028232942445,-245928.98316050306
-65.69277832411464,-452236.70652226516
-51.491676308793785,-217747.89297277154
-45.5964601380157,-151191.88778635918
-84.81716705309617,-973536.4572127557
90.18418808790874,1174160.7543866122
89.75998689134063,1157682.9145692515
-59.53809431609365,-336637.4540205461
-5.092672236944651,-218.93596283243676
-0.138994270144166,8.296211194431969
42.939191767192966,127151.4598078536
35.27101184500929,70587.43003117596
-24.162501095452747,-22518.886473465533
8.473565410894523,1042.183632802393
2.3474839907094314,45.17198844791472
-2.2739746475705536,-21.69589417184846
-93.73397812914868,-1314098.4908470244
94.45479249246864,1348844.34133823
-8.960954391758769,-1164.8504865478094
-17.533269759097724,-8620.518853183274
3.5677842601580023,104.39784088368988
89.57147428298559,1150408.9467464532
43.584978249157416,132956.06616809225
73.36777376253679,632567.9934034757
-53.191807272372536,-240044.27461491866
72.54592710285405,611571.6181372786
-63.049893279984715,-399805.85643609724
68.15517975472088,507219.9267243274
18.778581573036735,10775.610331929955
-40.75062154269602,-107924.42260264976
-72.68726548231027,-612657.9532045913
73.20105160739125,628267.9142508089
26.08068295220005,28649.694337479305
-61.0122324109077,-362272.4267305759
39.92885470014278,102292.53625928742
-72.99949383770664,-620591.2437377025
-3.034916508147667,-49.67763388329175
30.783634317331867,46995.90822868155
41.3461840787692,113547.06391061252
98.49105638325125,1529109.7304952182
3.5161178939927984,100.14621973212907
-28.168237458104105,-35661.432229413236
-21.11004034263939,-15025.40117289117
10.710841064554245,2058.100139971209
93.76332965428958,1319452.567235601
60.45034535496738,354081.3867746703
91.58474595535988,1229672.4998351142
75.10598505680552,678547.9873776224
6.135505619965365,421.4040887416863
-0.15402373262407565,5.253745067871332
-91.2636376063786,-1212884.6436038993
85.74632765172578,1009343.0465587755
59.82670708374709,343254.6166371234
62.18116318120208,385327.53672961285
-99.61613924581611,-1577418.440819044
-87.37187275038481,-1064206.1522432826
34.058691132415994,63580.070456287554
-75.56489382416993,-688362.3898637412
-42.53889516962261,-122765.30671760479
13.564551077270593,4113.118307976077
53.459623466305416,245037.85145349076
16.666493241745673,7563.46132644751
27.589616127052775,33885.2443798084
-38.802656656807976,-93174.520801583
-94.51874143905113,-1347388.0398571736
60.274494350094756,351006.9102834399
-25.702597020764294,-27101.976974901092
-22.292662716296796,-17695.343937103604
-59.04155738917072,-328285.9087542639
91.4373850104978,1223753.1799010877
95.27651026883908,1384319.9045627643
-8.731642750743207,-1077.58960470466
-85.27524776089773,-989395.78970299
-79.81144746941835,-811096.9980823157
-38.197958205733194,-88891.84732740169
-37.748609573106705,-85788.28235014167
97.49628752980288,1483277.4541307585
-60.425846476395215,-351926.8084259763
-24.91726524462765,-24688.825791392075
-94.31357148790845,-1338627.2889013751
-9.164518214561102,-1247.518264671091
-70.2821416262655,-553817.8609557643
1.6418930822185152,23.89601437378245
-71.6793442482868,-587518.6598289941
22.707033218250693,18954.441405389316
87.57663866996323,1075313.1877274737
-20.007815885136203,-12796.91806092619
37.88106857644986,87383.93941085704
57.851526056425826,310408.9891647537
-53.38883460541444,-242719.71539510507
-24.34713214566426,-23039.885591286824
45.53039959709555,151523.7485853001
70.62807551674415,564389.0260182109
2.6562837127347194,54.13865180729084
93.7388247382012,1318424.120522974
46.74782687199155,163973.23951270367
-81.18352336132679,-853663.5293615569
52.1490915746059,227483.30197519826
-31.599316110175813,-50336.785335893146
-55.12457143987175,-267175.4664915393
-98.52809978919336,-1526280.5707763215
21.244827998479355,15547.568438307992
15.358950168194685,5933.567629426314
24.313862196529378,23239.06418271272
64.44342084978759,428871.9381286195
54.59012081790951,260887.9410733512
43.641182373062,133473.2619919903
36.67853025839483,79345.25164748936
-41.80569581599762,-116524.62485260546
2.4247368687413617,43.69158683308621
-3.098559961307612,-50.69351881825285
-38.423505550819016,-90475.69833356347
-74.36676627211712,-656127.6623765345
23.7828756587388,21760.08237499027
41.85446918402776,117775.7768349824
39.08214351636592,95942.0185093947
-46.93802449238837,-164936.07243554067
30.270014605363272,44694.9353640457
2.5479395932699322,56.34922628099146
41.492333829382375,114749.82492660894
42.0478200931981,119413.63490541164
-67.14856007591547,-482977.8271626699
-57.42997478882768,-302127.18313178676
78.60565959541914,777787.2672376335
-52.881624550587446,-235864.61908458447
-75.97913346277083,-699750.2444159185
94.03668814024331,1331026.4344585906
99.06983137006387,1556206.3161408803
-4.79957554051087,-189.81163404738444
39.597219625271606,99773.89589704979
89.47095238631823,1146547.626582456
-10.330903924599744,-1782.5995078945914
-16.67256226803129,-7418.9091882783805
-87.01181991947577,-1051095.6203825332
70.87534569773504,570332.8983441546
-68.66671594675499,-516492.35913721874
-78.84496582659881,-781980.2706315557
-44.484657442070485,-140398.22676488676
-7.852753018803793,-791.7490592213696
-40.720346127997466,-107682.48173482672
26.112390098866566,28751.900311562786
-63.24257302577012,-403483.65754957136
-50.43466292183807,-204606.98055279252
30.719504827453335,46704.67541502781
81.11954950397602,854742.1207397322
-72.73322799128981,-613820.7375119472
-50.46417518783566,-204965.34228389824
-73.70065673513572,-638653.8852095827
-30.089778605705252,-43461.03559648384
70.25356016721761,555467.5647299559
-95.13265222650627,-1373819.9381958311
-22.057595044024715,-17142.41721311207
66.88582338869496,479438.6466838391
40.19443690667781,104340.8255212635
-76.73981931582654,-720984.1736905571
27.651509628566306,34113.78715667475
-38.47026807697724,-90798.83029620974
-72.78306812827682,-615086.3583968509
-98.02548898846753,-1503037.8901451826
94.22896658709644,1339200.47053335
-31.067704558308762,-47833.32768687695
98.47778110812814,1528492.2993882976
-49.11804160023851,-188998.68202509006
27.13826137414559,32257.11262998923
-79.11490342906721,-790045.3894694903
32.31434721199222,54332.3947872973
52.99172796397218,238673.977991424
11.692277136666696,2659.440506502694
61.956956750245794,381182.8397217377
45.14738646413825,147740.5323204885
-56.36869893147964,-285679.4503292595
-13.524871771333391,-3972.8208044000335
-19.016808045253477,-10992.409730250301
26.95026317057554,31594.40497618962
74.34845802703074,658246.8916442011
-39.578197292786065,-98883.35791055563
-53.40158577568954,-242893.17084237759
-48.438680967451766,-181265.96569779605
16.170470923937465,6911.463914468583
-78.70138102873425,-777712.216938538
56.014344009666694,281811.70049891673
-97.02031960499093,-1457256.6544182561
-79.57456392421764,-803894.5478092846
-71.62980873705102,-586301.9822110175
-74.30129700823218,-654391.4471964102
74.0800499484912,651155.1805585304
-72.30953534303674,-603157.1185209673
-12.81588228382029,-3383.464838908738
-5.907822543882291,-340.3165977049149
-67.66985420875915,-494319.95431727497
76.52154745118769,717599.6294730131
-96.61952929411699,-1439265.793223387
71.97249735088025,597199.3884429974
4.390910816157678,173.66138255697135
22.604270423206874,18700.04351440264
57.83679227993947,310179.0275666361
-83.54374950623627,-930329.4748299203
-52.757507542622626,-234210.84411778924
-94.63234652719672,-1352258.424245871
83.4640128316519,930935.3759751087
31.627578736334016,50953.09078701791
13.29884483867103,3877.2508064286335
22.141414462239695,17582.339589662584
85.97177893112686,1017321.9589858339
-5.803710070579116,-326.85678462837114
-66.03691631031559,-459378.38208921504
-2.828095277566711,-41.24741680462444
-33.27594024623348,-58774.28378571843
-98.6857311524155,-1533619.2712480652
16.051176176446514,6764.97138400602
78.33389420426373,769755.04518461
-68.33721765874365,-509088.97267243743
-65.33649055774833,-444912.36457838316
18.069140730854482,9609.861375961633
26.8810512226203,31352.57060075759
-94.98381152605506,-1367379.5295323234
0.08815500975862811,11.710438690178922
-0.4283292307712516,6.124069625958218
66.78055714987214,477179.17185937427
-83.09232355563478,-915319.2421477938
-35.29658998691121,-70139.94748228886
-52.51504282113777,-230991.21732795704
-4.64580009623532,-166.70180449753053
-18.054744561231196,-9414.480260992332
36.9697566311278,81249.73754903891
5.763165443530904,353.65715154304405
-43.61428869268418,-132311.45525012427
-55.904478280470585,-278672.7449146792
-48.91623270728536,-186675.89835765044
63.93363015796678,418793.7759738509
76.927719640319,729080.207066082
-85.1941667931002,-986578.2424943488
-70.91672936412823,-568962.0419000735
-5.006242358904989,-213.89938286054988
92.7458691474516,1277003.6983167364
-51.187410559792035,-213907.19791029734
73.10275315852223,625745.5727278464
67.74065404383813,498034.7286264312
11.609078725810162,2599.8896538661984
-16.688557964244445,-7440.94697609961
-18.467165181717494,-10071.06505000416
19.63844237526653,12304.718567962049
-62.486404047924694,-389182.1370050653
-39.94299878822216,-101638.10876706101
-68.87618871896044,-521235.5270363059
60.858788743489356,361296.39223407285
74.13406137107528,652573.6672821557
37.63309465611337,85686.94304873122
73.60075845513596,638608.8400898278
-41.09009182935881,-110649.28600623255
-90.42259193464888,-1179652.985397914
-24.195972977241208,-22613.905223228903
-61.375328309520015,-368783.4497656482
-43.33251512626255,-129767.9557417424
20.41748383963482,13816.646538965691
20.308746231821463,13591.272035335976
-2.5016204664744413,-28.396757088767078
82.2776503796897,891842.1127298262
89.02022448345588,1129318.5481259564
-46.94849246294772,-165044.85205810628
57.73523523767237,308550.5402650651
-66.17967889372262,-462363.6221546671
80.58960001072171,838111.7051136162
23.720441457786514,21589.05924934424
-15.96605133657063,-6517.951567591897
-54.63161000535823,-260066.97508265686
-19.564196617024578,-11968.18954223539
-72.42520064011215,-606055.91234843
-17.03553915446698,-7914.033121492798
-42.8770005395654,-125716.6655567429
-47.16086956418339,-167289.082845757
-39.08154645242534,-95204.0810409745
-82.54912602480984,-897485.175069182
-77.83303933904126,-752245.7665173481
4.5471772285565315,187.20820404633776
93.43325738538779,1305585.559800181
73.53365086450108,636867.1396889867
16.209027548663002,6957.551588657589
17.22661174334259,8335.484767842734
-41.43740361637776,-113479.4107267871
33.49916035928287,60505.67642305168
-43.6351822834425,-132506.88748443782
-35.52954041333884,-71537.33591036109
85.17730310536858,989399.340268286
45.369369257594116,149922.51721836376
-85.87682936879023,-1010489.6754679725
-3.5125257976428514,-69.537179976815
63.12689304643797,403154.45897603116
-38.6303811134167,-91944.72577034953
47.3093494462129,169946.24843067623
95.36862323387192,1388339.8390677215
62.55806022153423,392371.10595536086
-87.29934488359217,-1061554.085254691
67.77816370553118,498863.28607862134
30.11264172220043,44003.43047177498
48.459309045576674,182614.30271370203
-97.09653293368345,-1460699.1822651906
-81.41591474798227,-861022.6891641024
85.04872122890828,984931.8674386052
8.137916995625316,928.2429844345241
-93.3861023379998,-1299516.339736766
19.161588446049738,11439.7633512015
-48.60424103788059,-183124.92158030122
-59.81041862307344,-341275.9336326635
-21.8151809304048,-16585.77706534209
-89.58112920060427,-1147010.189740226
-30.555549658691383,-45509.40886284935
41.3860143261239,113871.37180557339
-99.53399329086659,-1573519.5997468866
71.19044179768508,577958.672059258
24.760293170272398,24535.158461963103
61.33407159200619,369819.18373245816
54.913071658901494,265539.55864292226
56.383135263080874,287405.7517918097
-65.68402305396424,-452050.70413838996
-28.449738642512457,-36745.32220616108
-83.1989289572871,-918850.3887815787
-67.30335297340682,-486329.12461303046
13.5084515971446,4064.087064712521
-16.524565819977187,-7226.797420917505
-9.955186663333793,-1600.0932338735727
-74.98904975407015,-672744.6843367242
64.58776220279228,431758.0369789526
77.17115828390313,736016.5893833233
-81.95254819047094,-878162.8546137392
-37.00086426157658,-80793.01993578073
29.235427758968058,40288.05838027956
33.17409111311376,58769.15498899876
86.71570783851263,1043932.9156683844
-15.120854641335368,-5540.0930232232695
-48.99123551073898,-187538.69826762596
29.77418987573457,42543.76162791463
99.35153146988563,1569511.3083746703
-62.66135288118044,-392458.2934886479
-81.97416173902931,-878856.7022221503
-2.911074960819704,-37.76488977628719
42.677549272656634,124843.29291617082
97.6421385091043,1489940.0669369814
-56.958670934699015,-294740.7524497238
11.937390737883202,2826.5203698744913
98.81532081125155,1544256.5275608879
-38.53472024475042,-91261.59571665371
4.864504478644793,227.17803895765172
-8.48066610730509,-994.2074993087324
-50.488238713218124,-205266.033440493
35.03592434121139,69187.9126604814
-84.97897397968973,-979118.0836352836
-92.47971430209911,-1262030.0539611543
-54.7103478794261,-261195.60474905433
31.592504671279585,50781.50742129814
-48.76651054599248,-184970.2021236554
10.973731773374729,2205.6750164475634
47.135797908129476,168086.59990635313
3.9695508159233173,133.17232736096798
80.01975570378774,820480.6244676457
89.54100374741493,1149238.291453364
14.176952680731137,4681.94124392635
63.00895968221427,400903.7403546456
21.976204698095646,17194.87435186436
0.2807426112841238,8.407004063092401
13.090883317076575,3706.2072162737886
20.017560818547707,13021.663887153229
-15.740833851870795,-6245.985057476906
-24.315447320087813,-22950.7333245021
48.76484876611143,186078.21768794832
-76.36875639963307,-710575.5120332227
33.77073129215653,61986.99187224297
-77.22079203745713,-734628.3765833296
48.100588779821486,178591.7862989471
-32.04735238511722,-52506.09066146343
41.02355056581353,110919.22240442086
49.32468000308112,192554.40890671674
6.194331948948029,436.1484257991541
5.988566625020497,392.17812440998284
20.845979781426482,14692.310555902377
38.43856447971816,91293.85160654862
-45.715817510951396,-152382.50156953116
79.57737157943865,806956.0327964273
12.446581126540135,3190.3340904968695
-62.742657593559414,-393993.6392594078
-6.409032181806307,-436.73348340556737
-58.395055949818754,-317614.545122361
-87.95168441477024,-1085533.8488666634
41.90070295775039,118164.82693204288
67.70708719828595,497295.2465450967
-31.629081109874303,-50476.77876293693
-4.281119041208004,-135.16637186224966
48.652912400351546,184805.36386871792
51.11175419106084,214203.40155018296
-58.212485744438204,-314648.6135982259
49.77418844174999,197854.1128526641
36.637968137802645,79084.71212840414
42.4127927507091,122540.96803960906
-51.16822989140006,-213671.51518737973
-56.21737866342327,-283381.13415116706
-66.90251313771793,-477685.6860573149
-52.031404170690124,-224672.74778572982
94.06118224776432,1332065.6095225045
-32.268026519014306,-53598.01614233058
76.87447427679366,727565.8183953152
-22.531966009522986,-18269.54262134794
-10.504254122900969,-1872.060886210877
45.870146341352445,154929.9838625186
-99.1319651839151,-1554523.8547699805
-77.94077742532002,-755379.4717523023
14.270163999194608,4772.29901832474
-0.18116592257051423,10.377553882764907
71.50976700580387,585766.459916251
53.55090722261726,246290.6822484398
-53.543884990054316,-244840.98519450673
-31.333343673453218,-49070.48022167078
17.172733887065927,8261.074951679424
-37.370359890385444,-83232.24652989497
-89.15426212202652,-1130694.2372153357
19.387341686906566,11836.940797742482
-32.55148687684264,-55019.47588467044
-2.657161234937755,-31.76439320820268
-8.31662191545799,-939.9916921927392
-79.20534850570378,-792756.2853834569
34.50189601251217,66083.21439973653
-27.68094302877,-33840.241963964974
53.68750493864483,248186.0309654927
-2.5716582998185356,-31.65241642031827
31.071475790657143,48321.804607530015
69.0715091337325,527930.2775971049
-60.980456674661944,-361708.8253145673
24.664697678190016,24253.42248051142
-99.48432230796075,-1571167.1763651678
35.65149710288302,72887.45828739826
50.316899840844,204382.78753992778
12.443309615153142,3193.040098408867
6.840019771104622,568.3310875146406
81.81656572404883,876945.9934733345
-14.360131755599737,-4746.440233114064
-27.51860568192164,-33247.77719610839
-59.88598756912877,-342576.3389154532
-99.56671910519117,-1575074.9825087017
86.58425278123423,1039202.937390907
-73.79041084321133,-640986.920779946
69.36749575458414,534736.8042253027
27.83839468748659,34804.59471179427
-21.944822448165002,-16882.10956340189
45.490971031258454,151127.33467374984
32.316159347075526,54340.3886947973
47.65145331212419,173650.23345218934
-6.252097254116196,-405.42547401910105
-0.6857408075213955,3.768089314796863
18.815711711689566,10834.030212423067
-66.64399729204445,-472168.1561783047
93.89240252344571,1324913.6479409595
-69.92631963271964,-545454.1938952003
97.22039393833994,1470727.0975229975
-40.31842589291723,-104530.68846998214
31.507859061431454,50377.3238376187
-35.52554820868066,-71510.91069066153
31.02267666071661,48097.72523214954
20.159024177145103,13298.58181909134
-42.06452917274639,-118707.06439091732
60.86247670644629,361363.17290831514
-45.1955953842826,-147233.70693504205
86.53335867465901,1037367.4711108131
-17.395911403389785,-8424.466657138806
-42.31277224587604,-120821.16713693412
-42.20861076643252,-119930.14944957
82.6019785851479,902416.1112238719
94.31380850070532,1342813.6223698696
-77.71037060568065,-748695.447309398
58.18276460318914,315768.6369054256
21.8484663064755,16900.969863866954
80.53358498221996,836372.3583524628
-99.52289750116812,-1572992.295591128
62.00627759119885,382092.6360897401
40.15111974369112,104005.76206431033
42.48857494287894,123194.02484036027
-82.86698919676124,-907894.7644363123
-82.54024520474226,-897193.745622971
-47.22275576003882,-167951.47367032204
85.28503885708419,993154.3383124983
77.60463165111871,748477.8856575234
-95.24352987222338,-1378633.995622988
82.75461923006182,907423.8282955618
80.33222752947647,830119.2980415546
-60.23228106851881,-348560.35396824614
-78.15742145798083,-761689.1853188287
54.40439939428883,258235.33949572474
54.011489377152834,252697.8463497333
43.863431219470385,135512.59394459432
67.07264635634336,483464.1804265762
83.92793672102606,946538.1912299816
-91.80562939387198,-1234631.2857678672
-1.5785878222708494,-1.7273549683553537
-19.192498525039213,-11300.471156123102
72.91870047984203,621033.6236994809
35.98751899762278,74960.31051120575
86.64321411430487,1041318.2927779533
20.135759155888255,13252.206334186865
